datetime,text,retweet_count,reply_count,like_count
2022-01-28 23:59:07+00:00,"Wordle 223 6/6

⬛🟩⬛🟨⬛
⬛⬛⬛⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:59:07+00:00,"Wordle 224 3/6* 🙄

⬛⬛⬛⬛🟨
🟨🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:07+00:00,"日課
Wordle - A daily word game https://t.co/k2GvHjb6zd",0,0,0
2022-01-28 23:59:06+00:00,"@charbrew Thanks to your clue !!!!! 
Wordle 223 3/6

⬜⬜🟩⬜🟩
⬜⬜🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:06+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨🟨⬛
⬛🟩🟨🟨⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:06+00:00,"I did it 💃🏾

Wordle 223 5/6

⬛⬛⬛⬛⬛
⬛⬛🟨⬛🟩
🟩⬛🟩⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:06+00:00,"Wordle 224 3/6

⬜⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:06+00:00,"Wordle 224 5/6

⬜🟩🟨⬜⬜
⬜🟩🟩🟩⬜
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:05+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:05+00:00,"Wordle 223 6/6

⬛⬛⬛🟨⬛
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩🟨⬛🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:59:04+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜🤭
⬜🟩🟩⬜🟩😏
⬜🟩🟩🟩🟩🤔
⬜🟩🟩🟩🟩🙄
🟩🟩🟩🟩🟩😊",0,0,0
2022-01-28 23:59:03+00:00,Sharing your Wordle on Twitter daily is like maintaining streaks on Snapchat.,0,1,10
2022-01-28 23:59:03+00:00,"wordle 19/87

🟩🟩🟩🟩🟩🟩🟩🟩
🟩⬛️⬛️🟩🟩⬛️⬛️🟩
🟩⬛️⬛️🟩🟩⬛️⬛️🟩
🟩🟩🟩⬛️⬛️🟩🟩🟩
🟩🟩⬛️⬛️⬛️⬛️🟩🟩
🟩🟩⬛️🟩🟩⬛️🟩🟩
🟩🟩🟩🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:59:02+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:02+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟨🟨⬛🟩
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:59:01+00:00,"Wordle 224 5/6

🟨⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜⬜🟩⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:59:01+00:00,"ok krecemo

Wordle 224 4/6

⬛🟩⬛⬛⬛
⬛🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,1,3
2022-01-28 23:59:01+00:00,"Wordle 224 5/6

⬜⬜🟨🟨⬜
🟨🟨⬜⬜⬜
⬜🟩🟨⬜⬜
🟨🟩⬜⬜⬜
🟩🟩🟩🟩🟩

now i have a headache",0,0,1
2022-01-28 23:59:01+00:00,@luviedrm @hearts4turbo I HEART U SM and i’m so happy we’re friends mwah mwah what’s ur wordle record,0,1,1
2022-01-28 23:59:00+00:00,"You can now play Wordle more than once a day thanks to a new archive
#Wordle

https://t.co/hwYnaRFmwp",0,0,0
2022-01-28 23:58:59+00:00,"@konstantkaos Wordle 224 2/6

🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:59+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜⬜⬜⬜⬜
⬜🟨⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩

SUTOM #22 4/6

🟥🟡🟦🟦🟡🟦
🟥🟡🟥🟦🟦🟦
🟥🟡🟡🟡🟦🟦
🟥🟥🟥🟥🟥🟥

https://t.co/XXwSOgoyu8",0,0,0
2022-01-28 23:58:59+00:00,"@PnF_Wiki 🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨
🟨🟨🟨🟨🟨

Not Wordle, just a close-up of Jeremy’s hair.",0,0,1
2022-01-28 23:58:58+00:00,"Wordle 224 5/6

⬜🟩🟩⬜⬜
⬜🟨⬜⬜⬜
⬜⬜🟨⬜🟨
🟨🟨🟨⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:58+00:00,"Wordle 223 5/6

⬛⬛🟨⬛⬛
⬛⬛⬛⬛🟨
🟨🟨⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

I just straight up used bad words 😬",0,1,0
2022-01-28 23:58:57+00:00,"Ayyy.. got it in the end

Wordle 224 4/6

⬛⬛⬛🟨⬛
🟩🟨🟨⬛⬛
🟩🟩⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:57+00:00,"Not wordle, just Boxria: 

🟦🟦🟦🟦🟦🟦🟦🟦
🟦🟦🟦🟦🟦🟦🟦🟦
🟦🟨🟦🟦🟦🟦🟨🟦
🟨🟦🟨🟦🟦🟨🟦🟨
🟨🟦🟨🟦🟦🟨🟦🟨
🟦🟦🟦🟦🟦🟦🟦🟦
🟦🟦🟦🟦🟦🟦🟦🟦
🟦🟦🟦🟦🟦🟦🟦🟦",0,0,2
2022-01-28 23:58:57+00:00,"Wordle 223 4/6

⬛⬛⬛⬛⬛
🟩⬛🟩⬛🟨
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩 #wordle",0,0,0
2022-01-28 23:58:56+00:00,"@MariPi__ Latin Wordle 27 3/6

🟨⬜🟨⬜⬜
⬜⬜🟩🟩🟨
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:58:56+00:00,"Wordle 223 4/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩
@janjanjan",0,0,0
2022-01-28 23:58:56+00:00,"@Nictastrophe Wordle 223 5/6

⬜⬜⬜⬜🟨
⬜🟩⬜⬜⬜
🟨🟩⬜🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:55+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
🟩🟨🟨⬛⬛
🟩🟩🟨⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:55+00:00,"Wordle 223 5/6

⬛🟦🟦⬛⬛
🟦⬛⬛🟦⬛
⬛🟧⬛🟦⬛
⬛🟧⬛⬛🟦
🟧🟧🟧🟧🟧",0,1,1
2022-01-28 23:58:55+00:00,"Wordle 223 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨🟨
⬛⬛🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:54+00:00,"😳 Wordle 223 4/6

⬜⬜⬜⬜🟨
🟩🟨⬜⬜🟨
🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:54+00:00,"Wordle 223 5/6

⬜🟨🟨⬜⬜
⬜🟩⬜⬜🟨
🟨🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟩🟩🟩🟩",0,0,2
2022-01-28 23:58:54+00:00,"Wordle 223 4/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜🟩
🟩🟩⬜⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:54+00:00,"Wordle 224 4/6

⬛🟨⬛⬛⬛
⬛🟨⬛🟨⬛
🟨🟨🟨⬛⬛
🟩🟩🟩🟩🟩",0,0,3
2022-01-28 23:58:53+00:00,"Wordle 224 6/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟨⬛🟨
🟨🟩🟨⬛⬛
🟨🟨🟨🟨⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:53+00:00,"Wordle 223 4/6 :(

🟩🟨⬛⬛🟨
🟩⬛🟩🟩⬛
🟩🟩🟩🟩⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:53+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
🟨⬛🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:52+00:00,"Wordle (ES) #22 2/6

⬜⬜🟨🟩🟩
🟩🟩🟩🟩🟩

https://t.co/os2jNhgxDH",0,0,2
2022-01-28 23:58:52+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
🟩🟨⬛⬛⬛
🟩⬛⬛🟩⬛
🟩🟩🟩🟩🟩

In 4 only 💃🏻💃🏻💃🏻💃🏻",0,0,1
2022-01-28 23:58:52+00:00,"Wordle 223 4/6*

🟩⬛⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩jumping on the bandwagon #wordle",0,1,2
2022-01-28 23:58:51+00:00,"Gimme a difficult one already 😎
Wordle 224 3/6

⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:51+00:00,"Wordle (ES) #22 5/6

🟨⬜⬜⬜⬜
🟨⬜⬜🟨🟨
🟩🟨⬜⬜🟨
🟩🟨⬜⬜🟩
🟩🟩🟩🟩🟩

 https://t.co/BroOUVXQnk",0,1,0
2022-01-28 23:58:50+00:00,"Wordle 223 4/6

⬛🟦🟦⬛⬛
🟦🟧⬛⬛⬛
⬛🟧🟧⬛⬛
🟧🟧🟧🟧🟧",0,0,0
2022-01-28 23:58:50+00:00,"It’s Friday night, I have just got in from a night out and my first thought is, yay 2 mins till the new wordle",0,0,3
2022-01-28 23:58:49+00:00,"Wordle 224 4/6

⬜⬜⬜⬜⬜
⬜🟩🟩🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:49+00:00,"Wordle 223 3/6

⬜🟨🟨⬜🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:48+00:00,@BaylorMBB Good thing that isn’t Wordle because you’d have lost twice.,0,0,0
2022-01-28 23:58:48+00:00,"Wordle 223 3/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:48+00:00,"Wordle 223 4/6. 😎😎😎

⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:47+00:00,"Wordle 224 5/6

⬜🟨⬜⬜⬜
⬜🟩⬜⬜⬜
⬜🟩⬜⬜⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:47+00:00,"Wordle (ES) #22 4/6 
🟨🟨⬜⬜🟩 
🟨⬜⬜🟨🟩 
⬜🟩🟩⬜🟩 
🟩🟩🟩🟩🟩
https://t.co/zWmaDzbDDm",0,0,0
2022-01-28 23:58:47+00:00,"@LilyPichu Nope, not the Wordle today",0,0,0
2022-01-28 23:58:47+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
🟨⬜🟨⬜⬜
⬜⬜🟨🟨🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:47+00:00,"Wordle 224 6/6

⬛⬛⬛⬛⬛
⬛🟨⬛⬛⬛
⬛🟨⬛⬛⬛
🟨🟩🟩⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:47+00:00,"Wordle 223 4/6

🟨⬜⬜🟨⬜
⬜⬜⬜🟨⬜
⬜⬜⬜⬜⬜
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:58:47+00:00,"Wordle 223 6/6

⬛⬛⬛⬛🟨
⬛🟩⬛⬛⬛
⬛🟩⬛⬛🟨
🟨🟩🟨⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:47+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟨🟨⬛
🟨🟩🟩🟩⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:46+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:46+00:00,"Wordle (ES) #22 3/6

⬜⬜🟩⬜🟩
⬜⬜🟩🟨🟩
🟩🟩🟩🟩🟩

 https://t.co/ZnZynFNiCV",0,0,0
2022-01-28 23:58:42+00:00,"Wordle 223 5/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
🟨🟩⬛⬛⬛
⬛🟩⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:41+00:00,"Wordle 224 3/6

🟩🟨⬜⬜⬜
🟩🟩🟨🟨⬜
🟩🟩🟩🟩🟩",0,1,3
2022-01-28 23:58:41+00:00,"Wordle 223 4/6

⬜⬜⬜🟨⬜
🟩🟨⬜⬜🟩
🟩⬜🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:40+00:00,"Wordle 224 3/6

🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:40+00:00,"Wordle 223 4/6

⬛⬛⬛🟨⬛
⬛⬛⬛⬛⬛
⬛🟨🟨⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:39+00:00,"@CarlyDMayer Gotcha.  I found an app called Wordler that is a Wordle rip-off, but I like that there are six languages available for me to play.  I do worst in English.",0,1,1
2022-01-28 23:58:39+00:00,"Wordle 223 4/6

⬜🟨⬜⬜🟨
⬜⬜🟨🟨🟨
🟩🟨⬜🟨⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:38+00:00,"Okay personal confession time, what’s your Wordle start word? I use RATES",0,43,8
2022-01-28 23:58:38+00:00,"Wordle 223 5/6

⬜⬜🟨⬜🟨
🟨⬜⬜⬜⬜
⬜🟨⬜🟨⬜
🟩⬜🟨🟨🟨
🟩🟩🟩🟩🟩

Why am I playing this???",0,0,0
2022-01-28 23:58:37+00:00,"Wordle 224 4/6

⬛⬛🟨🟨⬛
🟩🟩⬛⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:37+00:00,"Wordle 224 3/6 😁

⬛🟨⬛🟨⬛
🟨🟩🟨⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:37+00:00,I just dominated that Wordle game. You’re just gonna have to take my word for it though.,0,0,1
2022-01-28 23:58:37+00:00,"Wordle (ES) #22 5/6

⬜🟩⬜🟨🟩
⬜🟩🟨⬜🟩
🟩🟩⬜⬜🟩
🟩🟩⬜🟨🟩
🟩🟩🟩🟩🟩

https://t.co/qao6eXTI2h",0,0,1
2022-01-28 23:58:36+00:00,"Wordle 223 4/6

🟩⬛⬛⬛⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩 a little harder today",0,0,0
2022-01-28 23:58:35+00:00,"Wordle 224 6/6

⬛⬛⬛🟨⬛
⬛⬛🟨⬛⬛
⬛⬛⬛⬛⬛
⬛⬛🟨⬛⬛
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:34+00:00,"Wordle 224 3/6

⬛⬛⬛⬛🟨
🟨⬛⬛⬛⬛
🟩🟩🟩🟩🟩

Get absolutely fucked!",0,0,1
2022-01-28 23:58:33+00:00,"Wordle 223 3/6

⬜⬜⬜🟨🟨
🟩🟩🟩🟩⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:33+00:00,"Wordle 224 5/6

⬛🟨⬛⬛⬛
🟨🟩⬛🟨⬛
🟨🟩🟨🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:32+00:00,"Wordle 223 4/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜🟨
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:32+00:00,"The breath I let out when I got this right on the last try eh

Wordle 223 6/6

⬛🟨🟨⬛⬛
🟨⬛⬛⬛🟨
🟨🟩⬛⬛⬛
🟩🟩⬛🟨⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,4
2022-01-28 23:58:32+00:00,"WTAD iz going on?!! #BTWordleClub #PureFluke 😳🐾

Wordle 223 2/6

⬛🟨⬛⬛🟨
🟩🟩🟩🟩🟩",0,1,8
2022-01-28 23:58:31+00:00,"Wordle (ES) #22 5/6

⬜⬜🟩🟨🟩
⬜🟨🟨🟨⬜
🟩⬜🟩⬜🟩
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

https://t.co/UYCSByRlmG",0,0,6
2022-01-28 23:58:31+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛🟩🟩⬛⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:58:31+00:00,"Wordle 224 1/6

🟩🟩🟩🟩🟩",0,0,4
2022-01-28 23:58:31+00:00,@editor_caro @rreedsing Did we get the same wordle word. My word had an ER in it,0,1,0
2022-01-28 23:58:30+00:00,"Wordle 223 4/6

⬛⬛⬛🟨⬛
🟩⬛🟩⬛⬛
🟩🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:30+00:00,"Wordle 223 4/6

⬜🟨🟨⬜⬜
⬜⬜⬜⬜🟨
🟩🟨⬜⬜🟨
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:29+00:00,"Wordle 223 3/6

⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:29+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
⬜🟨🟨⬜⬜
🟨⬜🟩🟨⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:29+00:00,"Wordle 224 6/6

🟨🟨⬜⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:29+00:00,"Wordle 223 5/6

⬛🟨⬛⬛🟨
🟨⬛⬛🟨🟩
⬛⬛🟩🟨🟩
🟩🟩🟩⬛🟩
🟩🟩🟩🟩🟩this one… *smh*",0,1,3
2022-01-28 23:58:29+00:00,"Wordle 223 6/6

🟨⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩⬛⬛
⬛⬛🟩🟨⬛
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:28+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛🟨⬛
🟨🟩🟩⬛⬛
🟩🟩🟩🟩🟩",0,1,1
2022-01-28 23:58:27+00:00,"Phew indeed
Wordle 223 6/6

🟩⬜⬜⬜🟨
🟩🟩⬜⬜⬜
🟩⬜⬜🟨🟨
🟩🟩⬜🟨⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:27+00:00,"The real challenge for wordle is to guess what other people’s guesses were based on their wordle-grams that they post here.

After doing the wordle for today my guess is @jasongallant led with PARTY...presumably bc it’s Friday https://t.co/44ELTVUhUH",0,1,2
2022-01-28 23:58:27+00:00,"Wordle 224 5/6

⬜⬜⬜⬜⬜
🟨⬜⬜🟨⬜
🟨🟨⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩 another day, another slay",0,0,1
2022-01-28 23:58:27+00:00,"Wordle 224 X/6

⬜⬜🟨🟨⬜
🟨🟨⬜⬜⬜
🟨🟩🟩🟨⬜
🟨🟩🟩⬜🟨
⬜🟩🟩🟩🟩
⬜🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:27+00:00,"Wordle 224 4/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩

wow",0,1,1
2022-01-28 23:58:26+00:00,"Wordle 223 3/6

🟩🟩⬛⬛⬛
🟩⬛🟩⬛🟩
🟩🟩🟩🟩🟩

first no yellow",0,0,4
2022-01-28 23:58:26+00:00,It’s time to figure out what wordle is,0,1,0
2022-01-28 23:58:26+00:00,"Wordle 224 5/6

⬛⬛⬛⬛⬛
⬛⬛⬛⬛⬛
⬛🟨⬛🟨⬛
⬛🟩⬛🟩🟩
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:26+00:00,"Wordle 224 3/6

⬜⬜⬜⬜⬜
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:26+00:00,"Wordle 224 4/6*

🟨⬛⬛⬛⬛
⬛🟨🟨⬛🟩
⬛🟩🟨⬛🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:25+00:00,"Almost didn’t get it this time.

Wordle 223 6/6

⬛⬛⬛⬛🟨
⬛🟨🟨⬛⬛
🟨⬛⬛🟨⬛
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:25+00:00,the church bells ringing at 12 heralds the coming of a new Wordle to solve,0,0,1
2022-01-28 23:58:24+00:00,"Woohoo! 💃 I'm on fire! GM everyone! Hahah

Wordle 224 3/6

⬜⬜🟨🟩⬜
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:23+00:00,"Wordle 224 3/6

⬜⬜⬜⬜🟩
⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩

:]",0,0,0
2022-01-28 23:58:23+00:00,"Wordle 223 4/6

⬛⬛⬛🟨⬛
🟨⬛🟨🟨⬛
🟩🟨⬛⬛⬛
🟩🟩🟩🟩🟩",0,0,1
2022-01-28 23:58:22+00:00,"Wordle 224 3/6

⬛🟨⬛⬛🟨
🟨🟨⬛🟨⬛
🟩🟩🟩🟩🟩",0,1,0
2022-01-28 23:58:22+00:00,"@SincerelyTechie I think I am officially addicted.  I woke up just after midnight and couldn't fall back asleep right away, so I went ahead and did the Wordle at 1:00 AM.",0,1,5
2022-01-28 23:58:21+00:00,"Wordle 224 3/6

⬜⬜🟨🟨⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:20+00:00,"Do I have alzheimers? is a  game I play to terrify myself. Today I realized that as soon as I finish wordle, I completely forget what the word was. This I bad, right?",0,1,1
2022-01-28 23:58:19+00:00,"Wordle 69420, pls stop this
⬜🟩🟩🟩⬜⬜⬜⬜⬜⬜⬜⬜⬜⬜
⬜🟩⬜⬜⬜⬜⬜⬜⬜⬜⬜🟩⬜🟩
⬜🟩🟩⬜🟩⬜🟩⬜🟩🟩⬜🟩🟩⬜
⬜🟩⬜⬜🟩⬜🟩⬜🟩⬜⬜🟩🟩⬜
⬜🟩⬜⬜🟩🟩🟩⬜🟩🟩⬜🟩⬜🟩

⬜⬜🟩⬜⬜⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜⬜⬜🟩⬜⬜
⬜⬜🟩⬜⬜⬜⬜🟩⬜⬜
⬜⬜⬜🟩🟩🟩🟩⬜⬜⬜",0,1,10
2022-01-28 23:58:18+00:00,"Wordle 223 6/6

⬜⬜⬜🟨⬜
⬜⬜🟨⬜🟨
🟨🟩⬜⬜⬜
⬜🟩🟩⬜⬜
⬜🟩🟩⬜⬜
🟩🟩🟩🟩🟩

glualrahble",0,1,0
2022-01-28 23:58:18+00:00,"Wordle 223 4/6

⬛⬛⬛🟨⬛
⬛🟩🟩⬛🟩
⬛🟩🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:18+00:00,"Wordle 223 5/6

⬜⬜⬜⬜⬜
⬜⬜🟨⬜⬜
⬜🟩🟩⬜🟩
⬜🟩🟩⬜🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:17+00:00,"Wordle 224 3/6

⬜⬜⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:17+00:00,"Wordle 223 6/6

🟩🟨⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜⬜⬜
🟩🟩⬜🟨⬜
⬜⬜⬜🟨🟨
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:17+00:00,@TaseenIrfan @DesiMcGrady @omarhabib_ @wordle The plot always thickens 😈,0,1,1
2022-01-28 23:58:16+00:00,"Wordle 224 4/6

⬜⬜⬜🟨⬜
🟩⬜⬜⬜⬜
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:16+00:00,"Mulakan pagi anda dgn wordle &amp; Sweardle 😊

Wordle 224 4/6

⬛🟨⬛⬛🟩
🟨🟨🟨⬛🟩
🟩🟨🟨🟨🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:15+00:00,"Wordle 224 X/6
Yeah I am too tired for this atm lol
⬛🟩⬛⬛⬛
🟨🟩⬛🟨⬛
⬛🟩⬛⬛⬛
🟨🟩🟩⬛⬛
⬛⬛⬛⬛🟨
⬛🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:15+00:00,"Wordle 223 2/6

🟩🟩⬜🟨⬜
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:15+00:00,"Wordle 223 4/6

⬛⬛⬛🟩⬛
🟩⬛⬛🟩🟩
🟩⬛🟩🟩🟩
🟩🟩🟩🟩🟩",0,0,0
2022-01-28 23:58:15+00:00,"Wordle 224 2/6

⬜🟨⬜⬜⬜
🟩🟩🟩🟩🟩

YOOOI NO FUCKING WAYYY",0,0,2
2022-01-28 23:58:15+00:00,"Wordle 224 6/6

⬜⬜⬜⬜⬜
⬜⬜⬜🟨⬜
⬜🟨⬜⬜⬜
🟩🟨⬜⬜⬜
🟩🟩🟩⬜⬜
🟩🟩🟩🟩🟩",0,0,1
